dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.552938,1.306927,2.594983,3.082388,1.345458,-1.233066,2.553378
0.020000,13.501207,1.341419,2.657159,3.108783,1.319749,-1.285416,2.553794
0.020000,13.449018,1.376157,2.719852,3.134641,1.292857,-1.344598,2.554988
0.020000,13.396352,1.411090,2.783050,3.159935,1.264737,-1.406045,2.556993
0.020000,13.343189,1.446168,2.846743,3.184639,1.235197,-1.476997,2.559840
0.020000,13.289508,1.481335,2.910918,3.208724,1.204250,-1.547346,2.563564
0.020000,13.235287,1.516533,2.975561,3.232161,1.171837,-1.620650,2.568200
0.020000,13.180505,1.551700,3.040659,3.254919,1.137915,-1.696070,2.573786
0.020000,13.125137,1.586768,3.106199,3.276974,1.102746,-1.758472,2.580362
0.020000,13.069160,1.621669,3.172165,3.298293,1.065923,-1.841140,2.587966
0.020000,13.012550,1.656328,3.238542,3.318856,1.028143,-1.889002,2.596643
0.020000,12.955283,1.690667,3.305315,3.338644,0.989409,-1.936681,2.606433
0.020000,12.897336,1.724602,3.372467,3.357644,0.950038,-1.968582,2.617380
0.020000,12.838684,1.758047,3.439985,3.375862,0.910859,-1.958932,2.629529
0.020000,12.779305,1.790908,3.507851,3.393300,0.871897,-1.948082,2.642921
0.020000,12.719176,1.823091,3.576050,3.409992,0.834621,-1.863822,2.657598
0.020000,12.658276,1.854495,3.644570,3.425985,0.799665,-1.747791,2.673599
0.020000,12.596586,1.885015,3.713397,3.441351,0.768306,-1.567947,2.690958
0.020000,12.534251,1.914468,3.782340,3.447127,0.288794,-23.975609,2.709653
0.020000,12.471660,1.942576,3.850953,3.430646,-0.824045,-55.641926,2.729564
0.020000,12.409208,1.969102,3.918805,3.392614,-1.901610,-53.878268,2.750533
0.020000,12.347148,1.993906,3.985638,3.341661,-2.547650,-32.302022,2.772415
0.020000,12.285572,2.016938,4.051380,3.287111,-2.727519,-8.993456,2.795103
0.020000,12.224483,2.038195,4.116062,3.234082,-2.651447,3.803645,2.818514
0.020000,12.163886,2.057682,4.179716,3.182694,-2.569406,4.102026,2.842556
0.020000,12.103785,2.075409,4.242377,3.133039,-2.482742,4.333219,2.867135
0.020000,12.044186,2.091392,4.304081,3.085207,-2.391609,4.556642,2.892149
0.020000,11.985098,2.105653,4.364866,3.039239,-2.298381,4.661406,2.917495
0.020000,11.926528,2.118220,4.424769,2.995170,-2.203439,4.747107,2.943068
0.020000,11.870656,2.128825,4.481639,2.843476,-7.584712,-269.063681,2.965033
0.020000,11.812520,2.138490,4.540572,2.946681,5.160266,637.248932,2.988871
0.020000,11.755261,2.146588,4.598401,2.891436,-2.762272,-396.126922,3.013554
0.020000,11.698914,2.153118,4.655126,2.836237,-2.759958,0.115715,3.039079
0.020000,11.643512,2.158087,4.710749,2.781192,-2.752230,0.386400,3.065438
0.020000,11.589090,2.161503,4.765279,2.726476,-2.735820,0.820508,3.092613
0.020000,11.535678,2.163379,4.818724,2.672254,-2.711086,1.236699,3.120575
0.020000,11.483304,2.163733,4.871099,2.618730,-2.676226,1.742955,3.149289
0.020000,11.431996,2.162589,4.922420,2.566066,-2.633202,2.151231,3.178704
0.020000,11.381774,2.159973,4.972709,2.514470,-2.579774,2.671396,3.208762
0.020000,11.332658,2.155918,5.021993,2.464165,-2.515239,3.226730,3.239392
0.020000,11.284661,2.150458,5.070299,2.415327,-2.441911,3.666417,3.270513
0.020000,11.237793,2.143633,5.117662,2.368124,-2.360137,4.088720,3.302034
0.020000,11.192058,2.135486,5.164116,2.322738,-2.269340,4.539854,3.333856
0.020000,11.147457,2.126063,5.209702,2.279273,-2.173231,4.805411,3.365872
0.020000,11.103987,2.115412,5.254458,2.237819,-2.072690,5.027083,3.397971
0.020000,11.061639,2.103584,5.298427,2.198429,-1.969486,5.160186,3.430039
0.020000,11.020404,2.090630,5.341649,2.161105,-1.866225,5.163063,3.461962
0.020000,10.980268,2.076605,5.384165,2.125803,-1.765091,5.056672,3.493628
0.020000,10.941216,2.061562,5.426014,2.092452,-1.667578,4.875640,3.524929
0.020000,10.903231,2.045558,5.467232,2.060911,-1.577010,4.528444,3.555766
0.020000,10.866297,2.028649,5.507853,2.031044,-1.493363,4.182313,3.586046
0.020000,10.830394,2.010893,5.547907,2.002668,-1.418792,3.728556,3.615686
0.020000,10.795506,1.992347,5.587418,1.975590,-1.353922,3.243516,3.644616
0.020000,10.761612,1.973069,5.626411,1.949607,-1.299141,2.739063,3.672773
0.020000,10.728696,1.953119,5.664901,1.924515,-1.254611,2.226467,3.700110
0.020000,10.696739,1.932554,5.702903,1.900111,-1.220202,1.720457,3.726588
0.020000,10.665723,1.911433,5.740427,1.876211,-1.194993,1.260451,3.752179
0.020000,10.635631,1.889815,5.777480,1.852633,-1.178897,0.804822,3.776865
0.020000,10.606445,1.867756,5.814064,1.829223,-1.170509,0.419383,3.800638
0.020000,10.578148,1.845313,5.850181,1.805833,-1.169468,0.052059,3.823495
0.020000,10.550722,1.822542,5.885828,1.782350,-1.174152,-0.234191,3.845443
0.020000,10.524149,1.799497,5.921001,1.758661,-1.184461,-0.515447,3.866492
0.020000,10.498413,1.776231,5.955695,1.734689,-1.198605,-0.707240,3.886658
0.020000,10.473496,1.752795,5.989902,1.710356,-1.216643,-0.901889,3.905962
0.020000,10.449379,1.729238,6.023615,1.685620,-1.236827,-1.009203,3.924425
0.020000,10.426045,1.705609,6.056823,1.660424,-1.259781,-1.147714,3.942072
0.020000,10.403477,1.681952,6.089518,1.634745,-1.283929,-1.207400,3.958931
0.020000,10.381657,1.658311,6.121690,1.608581,-1.308243,-1.215691,3.975028
0.020000,10.360567,1.634728,6.153327,1.581892,-1.334448,-1.310216,3.990393
0.020000,10.340190,1.611242,6.184421,1.554689,-1.360115,-1.283377,4.005052
0.020000,10.320509,1.587890,6.214961,1.526987,-1.385122,-1.250358,4.019035
0.020000,10.301506,1.564708,6.244936,1.498768,-1.410954,-1.291599,4.032370
0.020000,10.283165,1.541729,6.274337,1.470057,-1.435545,-1.229518,4.045084
0.020000,10.265469,1.518985,6.303155,1.440868,-1.459435,-1.194525,4.057203
0.020000,10.248401,1.496505,6.331379,1.411210,-1.482906,-1.173555,4.068753
0.020000,10.231948,1.474319,6.359001,1.381106,-1.505213,-1.115331,4.079759
0.020000,10.216092,1.452451,6.386012,1.350565,-1.527043,-1.091498,4.090245
0.020000,10.200818,1.430927,6.412405,1.319617,-1.547406,-1.018182,4.100234
0.020000,10.186114,1.409770,6.438170,1.288276,-1.567062,-0.982794,4.109747
0.020000,10.171963,1.389001,6.463301,1.256552,-1.586177,-0.955750,4.118804
0.020000,10.158353,1.368642,6.487791,1.224480,-1.603605,-0.871361,4.127427
0.020000,10.145271,1.348710,6.511632,1.192066,-1.620691,-0.854347,4.135633
0.020000,10.132703,1.329225,6.534819,1.159339,-1.636370,-0.783918,4.143440
0.020000,10.120638,1.310202,6.557345,1.126301,-1.651903,-0.776642,4.150865
0.020000,10.109064,1.291658,6.579205,1.092978,-1.666149,-0.712327,4.157924
0.020000,10.097970,1.273608,6.600392,1.059381,-1.679833,-0.684193,4.164631
0.020000,10.087344,1.256063,6.620903,1.025547,-1.691684,-0.592543,4.171000
0.020000,10.077177,1.239039,6.640732,0.991461,-1.704332,-0.632403,4.177045
0.020000,10.067459,1.222546,6.659875,0.957147,-1.715661,-0.566464,4.182779
0.020000,10.058180,1.206596,6.678328,0.922638,-1.725481,-0.491000,4.188212
0.020000,10.049332,1.191199,6.696086,0.887910,-1.736378,-0.544836,4.193355
0.020000,10.040905,1.176365,6.713146,0.853012,-1.744898,-0.426011,4.198220
0.020000,10.032893,1.162103,6.729505,0.817936,-1.753816,-0.445870,4.202816
0.020000,10.025286,1.148422,6.745159,0.782689,-1.762357,-0.427087,4.207151
0.020000,10.018079,1.135328,6.760105,0.747298,-1.769539,-0.359092,4.211234
0.020000,10.011264,1.122831,6.774340,0.711766,-1.776614,-0.353727,4.215073
0.020000,10.004834,1.110935,6.787862,0.676101,-1.783248,-0.331723,4.218675
0.020000,9.998785,1.099648,6.800668,0.640303,-1.789912,-0.333184,4.222048
0.020000,9.993109,1.088975,6.812756,0.604399,-1.795158,-0.262306,4.225196
0.020000,9.987802,1.078922,6.824124,0.568393,-1.800338,-0.258979,4.228127
0.020000,9.982859,1.069494,6.834770,0.532280,-1.805633,-0.264775,4.230846
0.020000,9.978274,1.060695,6.844691,0.496085,-1.809734,-0.205064,4.233357
0.020000,9.974045,1.052529,6.853887,0.459799,-1.814339,-0.230257,4.235665
0.020000,9.970167,1.045000,6.862356,0.423449,-1.817488,-0.157429,4.237775
0.020000,9.966636,1.038112,6.870097,0.387010,-1.821922,-0.221692,4.239689
0.020000,9.963450,1.031867,6.877107,0.350538,-1.823607,-0.084252,4.241412
0.020000,9.960605,1.026269,6.883387,0.313990,-1.827436,-0.191434,4.242947
0.020000,9.958098,1.021320,6.888935,0.277394,-1.829761,-0.116267,4.244296
0.020000,9.955928,1.017021,6.893750,0.240757,-1.831855,-0.104724,4.245462
0.020000,9.954093,1.013375,6.897832,0.204095,-1.833108,-0.062631,4.246446
0.020000,9.952590,1.010384,6.901180,0.167391,-1.835179,-0.103551,4.247251
0.020000,9.951418,1.008048,6.903793,0.130656,-1.836749,-0.078473,4.247877
0.020000,9.950577,1.006369,6.905671,0.093909,-1.837364,-0.030780,4.248327
0.020000,9.950066,1.005346,6.906814,0.057154,-1.837767,-0.020120,4.248600
0.020000,9.949847,1.004908,6.907304,0.024483,-1.633532,10.211726,4.248717
0.020000,9.949801,1.004817,6.907406,0.005096,-0.969342,33.209478,4.248741
0.020000,9.949801,1.004817,6.907406,0.000000,-0.254819,35.726191,4.248741
