dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.701919,1.642621,2.462082,3.136283,1.997632,0.000000,2.553794
0.020000,13.649370,1.677598,2.525207,3.176236,1.997632,-0.000000,2.554988
0.020000,13.596099,1.712932,2.589131,3.216188,1.997632,0.000000,2.556993
0.020000,13.542076,1.748578,2.653855,3.256141,1.997632,0.000000,2.559840
0.020000,13.487268,1.784483,2.719377,3.296094,1.997632,0.000000,2.563564
0.020000,13.431640,1.820595,2.785698,3.336046,1.997632,-0.000000,2.568200
0.020000,13.375156,1.856853,2.852819,3.375999,1.997632,0.000000,2.573786
0.020000,13.317777,1.893195,2.920738,3.415951,1.997632,0.000000,2.580362
0.020000,13.259464,1.929552,2.989457,3.455904,1.997632,-0.000000,2.587966
0.020000,13.200176,1.965851,3.058975,3.495857,1.997632,0.000000,2.596643
0.020000,13.139870,2.002012,3.129291,3.535809,1.997632,0.000000,2.606433
0.020000,13.078503,2.037949,3.200407,3.575762,1.997632,0.000000,2.617380
0.020000,13.016031,2.073571,3.272322,3.615715,1.997632,-0.000000,2.629529
0.020000,12.952411,2.108780,3.345036,3.655667,1.997632,0.000000,2.642921
0.020000,12.887598,2.143469,3.418548,3.695620,1.997632,0.000000,2.657598
0.020000,12.821551,2.177527,3.492860,3.735573,1.997632,-0.000000,2.673599
0.020000,12.754229,2.210832,3.567971,3.775525,1.997632,0.000000,2.690958
0.020000,12.685776,2.243174,3.643682,3.795502,0.998816,-49.940811,2.709653
0.020000,12.616610,2.274235,3.719503,3.786596,-0.445265,-72.204048,2.729564
0.020000,12.547172,2.303727,3.794946,3.757715,-1.444081,-49.940811,2.750533
0.020000,12.477757,2.331469,3.869700,3.717762,-1.997632,-27.677574,2.772415
0.020000,12.408489,2.357377,3.943656,3.677809,-1.997632,-0.000000,2.795103
0.020000,12.339398,2.381419,4.016813,3.637857,-1.997632,0.000000,2.818514
0.020000,12.270516,2.403569,4.089170,3.597904,-1.997632,0.000000,2.842556
0.020000,12.201882,2.423812,4.160729,3.557951,-1.997632,0.000000,2.867135
0.020000,12.133539,2.442140,4.231488,3.517999,-1.997632,0.000000,2.892149
0.020000,12.065533,2.458553,4.301449,3.478046,-1.997632,-0.000000,2.917495
0.020000,11.997913,2.473061,4.370610,3.438094,-1.997632,0.000000,2.943068
0.020000,11.934230,2.485148,4.438973,3.398141,-1.997632,-0.000000,2.965033
0.020000,11.867583,2.496227,4.506536,3.358188,-1.997632,0.000000,2.988871
0.020000,11.801478,2.505575,4.573300,3.318236,-1.997632,0.000000,3.013554
0.020000,11.735953,2.513168,4.639265,3.278283,-1.997632,-0.000000,3.039079
0.020000,11.671050,2.518988,4.704432,3.238330,-1.997632,0.000000,3.065438
0.020000,11.606811,2.523019,4.768799,3.198378,-1.997632,-0.000000,3.092613
