dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.436451,2.177675,2.833097,3.883280,-6.178807,-42.596907,5.714551
0.020000,13.498539,2.135594,2.908102,3.750268,-6.650618,-23.590534,5.661088
0.020000,13.556224,2.092065,2.980368,3.613278,-6.849503,-9.944275,5.613005
0.020000,13.609769,2.047707,3.049900,3.476608,-6.833517,0.799328,5.570286
0.020000,13.659507,2.003018,3.116765,3.343259,-6.667440,8.303847,5.532745
0.020000,13.705801,1.958392,3.181066,3.215042,-6.410844,12.829806,5.500099
0.020000,13.749013,1.914131,3.242924,3.092869,-6.108652,15.109603,5.472012
0.020000,13.789485,1.870462,3.302463,2.976992,-5.793856,15.739775,5.448136
0.020000,13.827534,1.827558,3.359808,2.867238,-5.487712,15.307230,5.428132
0.020000,13.863443,1.785550,3.415072,2.763190,-5.202393,14.265946,5.411685
0.020000,13.897463,1.744538,3.468358,2.664325,-4.943245,12.957403,5.398508
0.020000,13.929817,1.704597,3.519759,2.570053,-4.713610,11.481734,5.388348
0.020000,13.960696,1.665786,3.569355,2.479795,-4.512880,10.036479,5.380981
0.020000,13.990267,1.628154,3.617216,2.393022,-4.338633,8.712348,5.376215
0.020000,14.018674,1.591739,3.663401,2.309235,-4.189356,7.463860,5.373886
0.020000,14.046040,1.556572,3.707960,2.227997,-4.061894,6.373118,5.373852
0.020000,14.072470,1.522681,3.750939,2.148929,-3.953427,5.423337,5.375994
0.020000,14.098055,1.490090,3.792373,2.071703,-3.861295,4.606586,5.380209
0.020000,14.122868,1.458817,3.832294,1.996051,-3.782580,3.935777,5.386411
0.020000,14.146973,1.428880,3.870729,1.921750,-3.715084,3.374769,5.394524
0.020000,14.170420,1.400293,3.907702,1.848631,-3.655917,2.958386,5.404485
0.020000,14.193250,1.373067,3.943233,1.776573,-3.602927,2.649495,5.416233
0.020000,14.215494,1.347207,3.977343,1.705512,-3.553022,2.495237,5.429714
0.020000,14.237177,1.322719,4.010052,1.635406,-3.505311,2.385562,5.444875
0.020000,14.258315,1.299601,4.041377,1.566286,-3.456026,2.464260,5.461662
0.020000,14.278920,1.277845,4.071342,1.498210,-3.403770,2.612780,5.480016
0.020000,14.298999,1.257442,4.099968,1.431300,-3.345495,2.913753,5.499874
0.020000,14.318553,1.238372,4.127281,1.365685,-3.280782,3.235628,5.521164
0.020000,14.337583,1.220611,4.153312,1.301559,-3.206292,3.724535,5.543804
0.020000,14.356090,1.204128,4.178095,1.239130,-3.121442,4.242500,5.567699
0.020000,14.374071,1.188885,4.201668,1.178638,-3.024597,4.842244,5.592744
0.020000,14.391528,1.174838,4.224074,1.120311,-2.916344,5.412646,5.618818
0.020000,14.408461,1.161936,4.245362,1.064393,-2.795904,6.021974,5.645788
0.020000,14.424875,1.150126,4.265584,1.011106,-2.664357,6.577381,5.673509
0.020000,14.440779,1.139346,4.284797,0.960631,-2.523754,7.030130,5.701825
0.020000,14.456182,1.129535,4.303059,0.913116,-2.375746,7.400409,5.730573
0.020000,14.471099,1.120629,4.320432,0.868648,-2.223395,7.617573,5.759585
0.020000,14.485545,1.112564,4.336977,0.827252,-2.069821,7.678658,5.788691
0.020000,14.499539,1.105278,4.352755,0.788882,-1.918470,7.567574,5.817724
0.020000,14.513100,1.098708,4.367823,0.753440,-1.772127,7.317134,5.846521
0.020000,14.526248,1.092797,4.382238,0.720746,-1.634695,6.871590,5.874932
0.020000,14.538999,1.087490,4.396050,0.690588,-1.507906,6.339488,5.902815
0.020000,14.551372,1.082737,4.409304,0.662709,-1.393952,5.697687,5.930046
0.020000,14.563379,1.078490,4.422040,0.636816,-1.294627,4.966222,5.956514
0.020000,14.575033,1.074708,4.434293,0.612605,-1.210561,4.203339,5.982126
0.020000,14.586341,1.071349,4.446089,0.589800,-1.140263,3.514907,6.006805
0.020000,14.597307,1.068378,4.457450,0.568081,-1.085944,2.715906,6.030490
0.020000,14.607934,1.065763,4.468394,0.547203,-1.043907,2.101862,6.053136
0.020000,14.618219,1.063471,4.478932,0.526878,-1.016233,1.383696,6.074711
0.020000,14.628159,1.061474,4.489070,0.506917,-0.998027,0.910293,6.095196
0.020000,14.637747,1.059747,4.498813,0.487132,-0.989274,0.437652,6.114580
0.020000,14.646976,1.058263,4.508160,0.467341,-0.989561,-0.014348,6.132865
0.020000,14.655834,1.056999,4.517108,0.447424,-0.995846,-0.314255,6.150056
0.020000,14.664313,1.055933,4.525654,0.427280,-1.007199,-0.567633,6.166168
0.020000,14.672401,1.055044,4.533790,0.406819,-1.023019,-0.790976,6.181216
0.020000,14.680086,1.054313,4.541510,0.385988,-1.041576,-0.927880,6.195221
0.020000,14.687357,1.053719,4.548805,0.364757,-1.061552,-0.998798,6.208207
0.020000,14.694202,1.053246,4.555667,0.343085,-1.083587,-1.101727,6.220196
0.020000,14.700611,1.052877,4.562086,0.320982,-1.105150,-1.078190,6.231213
0.020000,14.706573,1.052597,4.568055,0.298422,-1.127986,-1.141779,6.241283
0.020000,14.712078,1.052392,4.573564,0.275455,-1.148370,-1.019223,6.250428
0.020000,14.717118,1.052248,4.578605,0.252079,-1.168796,-1.021294,6.258672
0.020000,14.721683,1.052153,4.583172,0.228309,-1.188511,-0.985713,6.266036
0.020000,14.725767,1.052096,4.587256,0.204198,-1.205560,-0.852465,6.272540
0.020000,14.729361,1.052068,4.590850,0.179741,-1.222835,-0.863750,6.278200
0.020000,14.732461,1.052060,4.593950,0.154991,-1.237508,-0.733652,6.283033
0.020000,14.735062,1.052065,4.596551,0.130042,-1.247458,-0.497520,0.003868
0.020000,14.737158,1.052076,4.598648,0.104826,-1.260761,-0.665134,0.007086
0.020000,14.738748,1.052089,4.600237,0.079482,-1.267197,-0.321775,0.009513
0.020000,14.739827,1.052100,4.601316,0.053960,-1.276108,-0.445591,0.011154
0.020000,14.740395,1.052107,4.601885,0.028412,-1.277408,-0.064966,0.012016
0.020000,14.740565,1.052109,4.602055,0.008495,-0.995834,14.078685,0.012273
0.020000,14.740579,1.052109,4.602068,0.000694,-0.390091,30.287165,0.012294
0.020000,14.740579,1.052109,4.602068,0.000000,-0.034681,17.770487,0.012294
