dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.316121,7.220052,1.966199,2.212002,0.611966,-5.521265,2.611394
0.020000,3.277986,7.242861,2.010635,2.221781,0.488980,-6.149299,2.594190
0.020000,3.240096,7.266349,2.055214,2.228994,0.360643,-6.416868,2.579588
0.020000,3.202444,7.290391,2.099887,2.233640,0.232275,-6.418389,2.567448
0.020000,3.165023,7.314868,2.144603,2.235790,0.107530,-6.237227,2.557631
0.020000,3.127819,7.339667,2.189314,2.235564,-0.011312,-5.942126,2.550006
0.020000,3.090821,7.364683,2.233976,2.233101,-0.123176,-5.593222,2.544449
0.020000,3.054012,7.389817,2.278547,2.228552,-0.227449,-5.213604,2.540846
0.020000,3.017378,7.414976,2.322989,2.222067,-0.324258,-4.840463,2.539088
0.020000,2.980902,7.440072,2.367264,2.213787,-0.413964,-4.485311,2.539078
0.020000,2.944569,7.465026,2.411341,2.203842,-0.497259,-4.164731,2.540723
0.020000,2.908366,7.489762,2.455188,2.192343,-0.574943,-3.884207,2.543938
0.020000,2.872279,7.514209,2.498776,2.179385,-0.647896,-3.647662,2.548641
0.020000,2.836299,7.538300,2.542077,2.165044,-0.717050,-3.457691,2.554756
0.020000,2.800418,7.561974,2.585064,2.149378,-0.783310,-3.313032,2.562211
0.020000,2.764630,7.585173,2.627713,2.132425,-0.847677,-3.218339,2.570933
0.020000,2.728936,7.607841,2.669997,2.114208,-0.910812,-3.156719,2.580854
0.020000,2.693336,7.629928,2.711892,2.094735,-0.973683,-3.143565,2.591903
0.020000,2.657839,7.651387,2.753372,2.073996,-1.036920,-3.161874,2.604011
0.020000,2.622453,7.672174,2.794411,2.051975,-1.101085,-3.208238,2.617108
0.020000,2.587194,7.692248,2.834984,2.028640,-1.166736,-3.282548,2.631119
0.020000,2.552082,7.711573,2.875063,2.003959,-1.234055,-3.365936,2.645972
0.020000,2.517139,7.730116,2.914621,1.977889,-1.303467,-3.470624,2.661588
0.020000,2.482395,7.747849,2.953629,1.950390,-1.374955,-3.574387,2.677890
0.020000,2.447882,7.764748,2.992057,1.921424,-1.448332,-3.668866,2.694797
0.020000,2.413635,7.780793,3.029876,1.890954,-1.523466,-3.756656,2.712224
