dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.619140,7.570099,2.486688,3.172448,1.993966,-0.151547,6.018348
0.020000,2.681098,7.553108,2.550933,3.212266,1.990893,-0.153653,6.012731
0.020000,2.743725,7.535555,2.615973,3.252021,1.987793,-0.155019,6.007121
0.020000,2.807016,7.517433,2.681808,3.291715,1.984680,-0.155638,6.001521
0.020000,2.870965,7.498734,2.748435,3.331346,1.981568,-0.155583,5.995935
0.020000,2.935567,7.479453,2.815853,3.370914,1.978367,-0.160062,5.990366
0.020000,3.000817,7.459583,2.884061,3.410419,1.975245,-0.156104,5.984818
0.020000,3.066710,7.439118,2.953058,3.449859,1.972040,-0.160229,5.979294
0.020000,3.133239,7.418053,3.022843,3.489236,1.968839,-0.160068,5.973798
0.020000,3.200400,7.396381,3.093414,3.528549,1.965653,-0.159303,5.968333
0.020000,3.268188,7.374100,3.164770,3.567799,1.962492,-0.158017,5.962903
0.020000,3.336597,7.351202,3.236910,3.606983,1.959202,-0.164531,5.957512
0.020000,3.405624,7.327686,3.309832,3.646105,1.956100,-0.155104,5.952162
0.020000,3.475262,7.303546,3.383535,3.685162,1.952862,-0.161900,5.946858
0.020000,3.545507,7.278780,3.458018,3.724155,1.949651,-0.160521,5.941603
0.020000,3.616354,7.253384,3.533280,3.763085,1.946477,-0.158712,5.936400
0.020000,3.687799,7.227355,3.609319,3.801952,1.943346,-0.156562,5.931253
0.020000,3.759839,7.200692,3.686134,3.840755,1.940166,-0.158974,5.926166
0.020000,3.832467,7.173393,3.763724,3.879496,1.937026,-0.157033,5.921142
0.020000,3.905682,7.145455,3.842087,3.918173,1.933842,-0.159200,5.916184
0.020000,3.979478,7.116879,3.921223,3.956788,1.930788,-0.152672,5.911296
0.020000,4.053852,7.087662,4.001130,3.995342,1.927685,-0.155143,5.906481
0.020000,4.128801,7.057807,4.081807,4.033833,1.924560,-0.156282,5.901743
0.020000,4.204321,7.027311,4.163252,4.072263,1.921489,-0.153552,5.897085
0.020000,4.280411,6.996177,4.245465,4.110633,1.918505,-0.149184,5.892511
0.020000,4.356878,6.964483,4.328240,4.138776,1.407133,-25.568613,5.888034
0.020000,4.433228,6.932442,4.411041,4.140051,0.063754,-67.168939,5.883685
0.020000,4.508971,6.900274,4.493332,4.114524,-1.276342,-67.004779,5.879491
0.020000,4.583860,6.868106,4.574837,4.075245,-1.963967,-34.381282,5.875461
0.020000,4.657834,6.835984,4.655484,4.032388,-2.142811,-8.942190,5.871597
0.020000,4.730903,6.803926,4.735276,3.989608,-2.139032,0.188927,5.867892
0.020000,4.803074,6.771948,4.814215,3.946906,-2.135093,0.196963,5.864343
0.020000,4.874356,6.740069,4.892300,3.904278,-2.131390,0.185150,5.860946
0.020000,4.944755,6.708303,4.969535,3.861725,-2.127638,0.187596,5.857697
0.020000,5.013846,6.676637,5.045536,3.800064,-3.083074,-47.771767,5.846254
0.020000,5.085863,6.642337,5.125304,3.988420,9.417807,625.044013,5.831595
0.020000,5.155731,6.607926,5.203187,3.894130,-4.714480,-706.614357,5.819943
0.020000,5.223675,6.573589,5.279315,3.806386,-4.387220,16.363046,5.810937
0.020000,5.289879,6.539481,5.353788,3.723674,-4.135609,12.580537,5.804298
0.020000,5.354494,6.505735,5.426684,3.644802,-3.943613,9.599809,5.799814
0.020000,5.417645,6.472474,5.498060,3.568783,-3.800951,7.133060,5.797327
