dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.901217,6.624738,2.802403,2.844476,-4.477663,6.142063,2.594190
0.020000,2.854342,6.653793,2.857553,2.757485,-4.349566,6.404847,2.579588
0.020000,2.809282,6.682563,2.911014,2.673055,-4.221481,6.404241,2.567448
0.020000,2.765912,6.710929,2.962836,2.591117,-4.096925,6.227828,2.557631
0.020000,2.724116,6.738789,3.013067,2.511555,-3.978112,5.940643,2.550006
0.020000,2.683785,6.766058,3.061752,2.434226,-3.866442,5.583523,2.544449
0.020000,2.644821,6.792662,3.108931,2.358981,-3.762239,5.210104,2.540846
0.020000,2.607138,6.818541,3.154645,2.285670,-3.665545,4.834745,2.539088
0.020000,2.570656,6.843642,3.198928,2.214152,-3.575885,4.482982,2.539078
0.020000,2.535305,6.867922,3.241814,2.144299,-3.492645,4.162014,2.540723
0.020000,2.501023,6.891345,3.283334,2.075999,-3.415014,3.881536,2.543938
0.020000,2.467756,6.913882,3.323517,2.009157,-3.342094,3.645996,2.548641
0.020000,2.435454,6.935511,3.362391,1.943698,-3.272965,3.456459,2.554756
0.020000,2.404077,6.956214,3.399982,1.879564,-3.206682,3.314133,2.562211
0.020000,2.373589,6.975978,3.436316,1.816716,-3.142432,3.212524,2.570933
0.020000,2.343957,6.994797,3.471419,1.755132,-3.079198,3.161681,2.580854
0.020000,2.315155,7.012668,3.505315,1.694805,-3.016359,3.141957,2.591903
0.020000,2.287158,7.029593,3.538030,1.635741,-2.953156,3.160158,2.604011
0.020000,2.259947,7.045579,3.569589,1.577962,-2.888966,3.209475,2.617108
0.020000,2.233503,7.060636,3.600019,1.521495,-2.823374,3.279620,2.631119
0.020000,2.207811,7.074777,3.629347,1.466377,-2.755905,3.373463,2.645972
0.020000,2.182854,7.088022,3.657599,1.412646,-2.686515,3.469468,2.661588
0.020000,2.158622,7.100391,3.684806,1.360345,-2.615084,3.571578,2.677890
0.020000,2.135100,7.111909,3.710997,1.309512,-2.541636,3.672382,2.694797
0.020000,2.112278,7.122603,3.736200,1.260182,-2.466487,3.757476,2.712224
0.020000,2.090143,7.132501,3.760448,1.212382,-2.389989,3.824876,2.730088
0.020000,2.068684,7.141637,3.783770,1.166129,-2.312656,3.866661,2.748303
0.020000,2.047890,7.150042,3.806199,1.121429,-2.235026,3.881466,2.766783
0.020000,2.027749,7.157751,3.827764,1.078270,-2.157912,3.855719,2.785443
0.020000,2.008251,7.164799,3.848497,1.036631,-2.081959,3.797649,2.804200
0.020000,1.989384,7.171220,3.868427,0.996477,-2.007729,3.711521,2.822971
0.020000,1.971139,7.177051,3.887582,0.957751,-1.936298,3.571535,2.841677
0.020000,1.953503,7.182327,3.905989,0.920391,-1.867971,3.416337,2.860242
0.020000,1.936468,7.187082,3.923676,0.884318,-1.803645,3.216299,2.878597
0.020000,1.920024,7.191351,3.940665,0.849450,-1.743415,3.011527,2.896673
0.020000,1.904163,7.195167,3.956978,0.815685,-1.688240,2.758716,2.914411
0.020000,1.888876,7.198561,3.972637,0.782929,-1.637808,2.521635,2.931754
0.020000,1.874158,7.201567,3.987659,0.751083,-1.592320,2.274408,2.948652
0.020000,1.860003,7.204212,4.002059,0.720033,-1.552499,1.991010,2.965061
0.020000,1.846405,7.206527,4.015853,0.689694,-1.516950,1.777481,2.980942
0.020000,1.833360,7.208538,4.029052,0.659948,-1.487292,1.482893,2.996262
0.020000,1.820865,7.210273,4.041667,0.630716,-1.461602,1.284512,3.010992
0.020000,1.808919,7.211757,4.053705,0.601911,-1.440227,1.068707,3.025109
0.020000,1.797519,7.213013,4.065174,0.573450,-1.423043,0.859212,3.038595
0.020000,1.786665,7.214064,4.076079,0.545252,-1.409945,0.654890,3.051434
0.020000,1.776356,7.214933,4.086424,0.517267,-1.399223,0.536140,3.063615
0.020000,1.766593,7.215639,4.096213,0.489426,-1.392050,0.358625,3.075130
0.020000,1.757376,7.216203,4.105446,0.461685,-1.387032,0.250892,3.085972
0.020000,1.748708,7.216641,4.114126,0.433997,-1.384429,0.130172,3.096140
0.020000,1.740588,7.216972,4.122253,0.406337,-1.382971,0.072895,3.105632
0.020000,1.733018,7.217211,4.129826,0.378663,-1.383721,-0.037494,3.114449
0.020000,1.726001,7.217373,4.136846,0.350965,-1.384900,-0.058979,3.122591
0.020000,1.719537,7.217471,4.143310,0.323213,-1.387618,-0.135877,3.130062
0.020000,1.713629,7.217519,4.149218,0.295411,-1.390079,-0.123063,3.136865
0.020000,1.708279,7.217528,4.154569,0.267528,-1.394168,-0.204459,3.143003
0.020000,1.703487,7.217508,4.159360,0.239587,-1.397056,-0.144393,3.148481
0.020000,1.699256,7.217469,4.163592,0.211571,-1.400779,-0.186117,3.153303
0.020000,1.695586,7.217418,4.167261,0.183479,-1.404597,-0.190916,3.157472
0.020000,1.692480,7.217363,4.170368,0.155329,-1.407500,-0.145137,3.160991
0.020000,1.689938,7.217310,4.172910,0.127125,-1.410226,-0.136295,3.163865
0.020000,1.687962,7.217264,4.174888,0.098854,-1.413542,-0.165814,3.166096
0.020000,1.686551,7.217229,4.176299,0.070560,-1.414673,-0.056556,3.167686
0.020000,1.685707,7.217206,4.177143,0.042228,-1.416616,-0.097146,3.168637
0.020000,1.685357,7.217197,4.177493,0.017505,-1.236144,9.023607,3.169031
0.020000,1.685287,7.217195,4.177563,0.003472,-0.701651,26.724660,3.169109
0.020000,1.685287,7.217195,4.177563,0.000000,-0.173606,26.402239,3.169109
