dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.302100,2.252840,2.792032,4.109596,-4.345293,-100.747251,5.833402
0.020000,13.373016,2.215783,2.872047,4.000707,-5.444471,-54.958914,5.770345
0.020000,13.439425,2.175769,2.949579,3.876604,-6.205113,-38.032111,5.711960
0.020000,13.501295,2.133613,3.024446,3.743341,-6.663175,-22.903104,5.658751
0.020000,13.558773,2.090041,3.096572,3.606328,-6.850643,-9.373398,5.610926
0.020000,13.612126,2.045665,3.165968,3.469802,-6.826294,1.217484,5.568456
0.020000,13.661690,2.000979,3.232702,3.336702,-6.654988,8.565287,5.531153
0.020000,13.707828,1.956372,3.296878,3.208794,-6.395444,12.977208,5.498727
0.020000,13.750901,1.912140,3.358617,3.086944,-6.092480,15.148166,5.470843
0.020000,13.791250,1.868510,3.418045,2.971395,-5.777455,15.751271,5.447153
0.020000,13.829190,1.825651,3.475284,2.861940,-5.472740,15.235728,5.427320
0.020000,13.865003,1.783694,3.530447,2.758179,-5.188054,14.234342,5.411028
0.020000,13.898939,1.742734,3.583638,2.659564,-4.930768,12.864305,5.397993
0.020000,13.931218,1.702849,3.634949,2.565515,-4.702452,11.415762,5.387963
0.020000,13.962030,1.664097,3.684458,2.475456,-4.502943,9.975489,5.380716
0.020000,13.991542,1.626524,3.732235,2.388854,-4.330075,8.643375,5.376062
0.020000,14.019896,1.590169,3.778339,2.305217,-4.181880,7.409744,5.373837
0.020000,14.047214,1.555064,3.822822,2.224110,-4.055309,6.328548,5.373901
0.020000,14.073601,1.521235,3.865725,2.145156,-3.947722,5.379367,5.376135
0.020000,14.099146,1.488706,3.907085,2.068032,-3.856180,4.577071,5.380437
0.020000,14.123924,1.457496,3.946935,1.992466,-3.778338,3.892145,5.386722
0.020000,14.147995,1.427622,3.985300,1.918247,-3.710925,3.370609,5.394915
0.020000,14.171411,1.399098,4.022204,1.845200,-3.652346,2.928992,5.404952
0.020000,14.194211,1.371935,4.057668,1.773216,-3.599200,2.657290,5.416773
0.020000,14.216427,1.346138,4.091712,1.702211,-3.550251,2.447441,5.430325
0.020000,14.238083,1.321712,4.124356,1.632177,-3.501714,2.426865,5.445553
0.020000,14.259195,1.298656,4.155618,1.563120,-3.452834,2.443983,5.462404
0.020000,14.279774,1.276961,4.185521,1.495123,-3.399885,2.647467,5.480820
0.020000,14.299827,1.256617,4.214086,1.428274,-3.342416,2.873430,5.500737
0.020000,14.319356,1.237605,4.241341,1.362748,-3.276339,3.303857,5.522081
0.020000,14.338362,1.219901,4.267315,1.298708,-3.201952,3.719333,5.544771
0.020000,14.356844,1.203473,4.292043,1.236382,-3.116344,4.280435,5.568713
0.020000,14.374800,1.188283,4.315562,1.175987,-3.019706,4.831868,5.593798
0.020000,14.392232,1.174287,4.337918,1.117778,-2.910474,5.461601,5.619907
0.020000,14.409141,1.161433,4.359158,1.061984,-2.789680,6.039700,5.646906
0.020000,14.425532,1.149668,4.379334,1.008823,-2.658053,6.581368,5.674650
0.020000,14.441412,1.138930,4.398504,0.958486,-2.516879,7.058701,5.702982
0.020000,14.456793,1.129159,4.416726,0.911109,-2.368841,7.401880,5.731740
0.020000,14.471688,1.120290,4.434062,0.866779,-2.216477,7.618189,5.760754
0.020000,14.486114,1.112258,4.450572,0.825519,-2.063001,7.673837,5.789855
0.020000,14.500088,1.105002,4.466318,0.787286,-1.911664,7.566833,5.818877
0.020000,14.513630,1.098461,4.481357,0.751962,-1.766180,7.274214,5.847657
0.020000,14.526759,1.092576,4.495745,0.719389,-1.628690,6.874493,5.876045
0.020000,14.539493,1.087293,4.509532,0.689339,-1.502480,6.310471,5.903900
