dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.956478,1.614610,2.041585,1.679985,-0.496077,23.535060,5.900288
0.020000,12.987370,1.600938,2.075367,1.689101,0.455802,47.593984,5.833402
0.020000,13.017832,1.585010,2.109742,1.718756,1.482755,51.347644,5.770345
0.020000,13.048039,1.566796,2.145015,1.763638,2.244111,38.067793,5.711960
0.020000,13.078075,1.546317,2.181368,1.817681,2.702126,22.900725,5.658751
0.020000,13.107960,1.523649,2.218878,1.875461,2.888986,9.343030,5.610926
0.020000,13.137673,1.498924,2.257532,1.932735,2.863717,-1.263473,5.568456
0.020000,13.167176,1.472314,2.297264,1.986570,2.691736,-8.599042,5.531153
0.020000,13.196435,1.444016,2.337967,2.035188,2.430907,-13.041442,5.498727
0.020000,13.225422,1.414242,2.379522,2.077726,2.126883,-15.201182,5.470843
0.020000,13.254125,1.383198,2.421801,2.113967,1.812054,-15.741482,5.447153
0.020000,13.282545,1.351088,2.464683,2.144080,1.505661,-15.319643,5.427320
0.020000,13.310700,1.318098,2.508053,2.168503,1.221168,-14.224668,5.411028
0.020000,13.338614,1.284404,2.551808,2.187772,0.963462,-12.885261,5.397993
0.020000,13.366324,1.250162,2.595858,2.202470,0.734877,-11.429253,5.387963
0.020000,13.393871,1.215515,2.640121,2.213167,0.534858,-10.000990,5.380716
0.020000,13.421301,1.180591,2.684529,2.220408,0.362042,-8.640793,5.376062
0.020000,13.448664,1.145506,2.729023,2.224679,0.213571,-7.423528,5.373837
0.020000,13.476010,1.110364,2.773551,2.226419,0.086971,-6.329996,5.373901
0.020000,13.503392,1.075261,2.818071,2.226004,-0.020755,-5.386298,5.376135
0.020000,13.530862,1.040282,2.862547,2.223759,-0.112231,-4.573798,5.380437
0.020000,13.558469,1.005510,2.906945,2.219949,-0.190519,-3.914432,5.386722
0.020000,13.586262,0.971018,2.951241,2.214799,-0.257465,-3.347274,5.394915
0.020000,13.614288,0.936880,2.995411,2.208468,-0.316579,-2.955692,5.404952
0.020000,13.642592,0.903163,3.039433,2.201084,-0.369172,-2.629664,5.416773
0.020000,13.671211,0.869934,3.083287,2.192704,-0.419013,-2.492034,5.430325
0.020000,13.700182,0.837261,3.126954,2.183372,-0.466631,-2.380923,5.445553
0.020000,13.729533,0.805209,3.170415,2.173045,-0.516318,-2.484335,5.462404
0.020000,13.759289,0.773845,3.213649,2.161679,-0.568327,-2.600444,5.480820
0.020000,13.789465,0.743235,3.256631,2.149135,-0.627195,-2.943411,5.500737
0.020000,13.820067,0.713448,3.299337,2.135298,-0.691844,-3.232435,5.522081
0.020000,13.851093,0.684550,3.341736,2.119956,-0.767074,-3.761502,5.544771
0.020000,13.882531,0.656611,3.383795,2.102916,-0.851999,-4.246275,5.568713
0.020000,13.914353,0.629696,3.425473,2.083926,-0.949496,-4.874851,5.593798
0.020000,13.946524,0.603869,3.466728,2.062766,-1.058049,-5.427639,5.619907
0.020000,13.978995,0.579192,3.507512,2.039189,-1.178847,-6.039895,5.646906
0.020000,14.011703,0.555718,3.547772,2.012974,-1.310728,-6.594043,5.674650
0.020000,14.044575,0.533496,3.587451,1.983945,-1.451454,-7.036300,5.702982
0.020000,14.077528,0.512564,3.626490,1.951952,-1.599624,-7.408499,5.731740
0.020000,14.110470,0.492952,3.664828,1.916914,-1.751945,-7.616055,5.760754
0.020000,14.143303,0.474676,3.702404,1.878807,-1.905345,-7.669995,5.789855
0.020000,14.175922,0.457741,3.739158,1.837681,-2.056307,-7.548099,5.818877
0.020000,14.208224,0.442139,3.775030,1.793629,-2.202595,-7.314405,5.847657
0.020000,14.240105,0.427850,3.809967,1.746845,-2.339182,-6.829369,5.876045
0.020000,14.271465,0.414841,3.843918,1.697540,-2.465254,-6.303601,5.903900
0.020000,14.302207,0.403069,3.876837,1.645955,-2.579249,-5.699727,5.931099
0.020000,14.332244,0.392481,3.908685,1.592411,-2.677175,-4.896316,5.957531
0.020000,14.361495,0.383019,3.939429,1.537193,-2.760917,-4.187086,5.983103
0.020000,14.389889,0.374615,3.969041,1.480583,-2.830509,-3.479627,6.007741
0.020000,14.417364,0.367199,3.997498,1.422881,-2.885106,-2.729855,6.031383
0.020000,14.443866,0.360700,4.024786,1.364373,-2.925366,-2.012993,6.053985
0.020000,14.469352,0.355043,4.050892,1.305303,-2.953521,-1.407761,6.075515
0.020000,14.493786,0.350155,4.075810,1.245905,-2.969884,-0.818125,6.095955
0.020000,14.517138,0.345965,4.099536,1.186278,-2.981357,-0.573631,6.115295
0.020000,14.539390,0.342402,4.122070,1.126722,-2.977810,0.177323,6.133535
0.020000,14.560524,0.339401,4.143416,1.067302,-2.971008,0.340093,6.150684
0.020000,14.580528,0.336898,4.163577,1.008031,-2.963549,0.372979,6.166752
0.020000,14.599399,0.334835,4.182560,0.949158,-2.943627,0.996073,6.181759
0.020000,14.617133,0.333155,4.200373,0.890655,-2.925191,0.921799,6.195724
0.020000,14.633728,0.331808,4.217023,0.832478,-2.908805,0.819307,6.208670
0.020000,14.649188,0.330747,4.232519,0.774814,-2.883223,1.279119,6.220622
0.020000,14.663516,0.329928,4.246871,0.717596,-2.860885,1.116891,6.231603
0.020000,14.676716,0.329313,4.260085,0.660717,-2.843986,0.844939,6.241637
0.020000,14.688795,0.328866,4.272172,0.604366,-2.817526,1.323023,6.250748
0.020000,14.699759,0.328556,4.283140,0.548392,-2.798709,0.940815,6.258959
0.020000,14.709613,0.328353,4.292996,0.492813,-2.778955,0.987699,6.266291
0.020000,14.718363,0.328234,4.301748,0.437556,-2.762852,0.805184,6.272763
0.020000,14.726016,0.328175,4.309400,0.382639,-2.745846,0.850300,6.278393
0.020000,14.732575,0.328160,4.315960,0.327967,-2.733589,0.612842,0.000011
0.020000,14.738047,0.328171,4.321432,0.273629,-2.716905,0.834191,0.004003
0.020000,14.742436,0.328195,4.325821,0.219417,-2.710605,0.315006,0.007193
0.020000,14.745745,0.328223,4.329130,0.165444,-2.698634,0.598570,0.009593
0.020000,14.747975,0.328246,4.331360,0.111507,-2.696849,0.089221,0.011207
0.020000,14.749130,0.328260,4.332515,0.057777,-2.686528,0.516072,0.012042
0.020000,14.749459,0.328264,4.332844,0.016448,-2.066447,31.004019,0.012280
0.020000,14.749479,0.328264,4.332864,0.001001,-0.772356,64.704565,0.012294
0.020000,14.749479,0.328264,4.332864,0.000000,-0.050026,36.116528,0.012294
